item_id;vectors
21;0.19111682|-0.26880813|-0.49390182|0.54029393|-0.240958|0.008138031|0.74237496|0.327182|-0.41264963|-0.049067304|0.38408393|0.20770213|0.3261027|0.30367744|0.12541065|-0.2764129|0.13074091|-0.095401466|-0.31216472|0.7648866|0.5654871|-0.3922772|-0.6997132|0.07959676|0.3073674|-0.23280162|0.6921887|-0.25519323|0.042589426|0.1673636|-0.19945025|-0.12073392|-0.56726885|0.49861085|-0.40308297|-0.5581544|0.23109671|-0.13248333|-0.6430305|0.0017215014|-0.38668603|0.8962008|-0.48706335|0.33427674|-0.06490444|-0.5794665|-0.65355784|0.2223387|0.25306487|0.68334687|0.558155|0.24963734|0.8066574|0.1796979|0.31222147|-0.49240947|0.23360421|0.022230387|0.08182216|0.56482404|-0.30814016|0.35806656|-0.16546589|0.50722057|0.44778228|-0.0041333735|-0.24814937|0.29287577|0.0913416|-0.25266713|-0.41951564|-0.27275205|-0.23511747|0.053678475|0.11237046|0.68854105|0.45761523|-0.16278729|-0.3750271|0.17421155|0.100689106|-0.6372576|-0.39040965|-0.45339715|0.20089102|-0.5186335|-0.15591875|-0.21267436|0.028016316|0.2825324|0.37321413|-0.0990978|-0.3032525|0.29335946|0.12315756|-0.5337779|-0.42837697|0.34021014|-0.4107412|-0.75435036
22;0.3162489|-0.5243792|-0.4547624|0.5133827|-0.0084550325|-0.34088475|0.50429153|0.13278148|-0.22809812|0.34514374|0.3943165|-0.1434072|0.756119|0.4121531|0.17618743|-0.17458019|0.8438318|-0.1193091|-0.057041764|0.55468976|0.07753906|-0.7304692|-0.6523312|0.55839515|-0.28436217|-0.6401615|0.47991773|-0.62562346|-0.59667087|0.10812768|-0.11735762|-0.34451026|-0.580422|0.15513206|-0.6077346|-0.5740402|0.5006238|-0.17646828|-0.37336576|0.39125592|0.014891893|0.28190422|-0.12367301|0.24495876|-0.1080126|-0.41536817|-0.25826603|0.31010517|0.043942004|0.08411162|0.33844793|0.091949716|0.22367802|0.27839723|0.3330575|-0.89539474|0.3444914|-0.8018334|-0.11617495|0.19550955|-0.6725385|0.3226308|-0.04940802|0.30470622|0.087231174|-0.42373896|-0.25588724|0.17654996|0.3840403|-0.17185909|-0.31234944|-0.37567672|0.3318264|0.12114336|0.10027646|0.44539285|-0.042200387|-0.29589036|-0.11439419|-0.040381283|0.23349613|-0.5061878|-0.20867571|-0.32481423|0.5537825|-0.39885193|-0.46722463|-0.29279715|-0.070427395|0.20516868|-0.1314925|-0.19526109|-0.4715696|0.60308146|0.07202613|-0.33000842|-0.38848862|0.3032418|-0.5022544|-0.73692286
23;0.31089562|-0.35902262|-0.52878684|0.07653038|0.0008323565|-0.38842943|0.57078004|-0.13743198|-0.05467853|0.25576603|0.55251014|0.2730067|0.038170636|0.3529906|0.54931414|-0.41791096|0.46839124|0.13571629|-0.38752985|0.26418358|0.21613845|-0.02953729|-0.18879423|0.40922377|-0.5943605|-0.433241|0.5240015|-0.72626877|-0.44540778|0.43788195|-0.13564365|-0.5519019|-0.5173642|0.2275227|-0.38016063|-0.4223299|0.40457815|-0.80241704|-0.47958094|-0.10053739|-0.12717381|0.7048216|-0.48970586|0.099925674|-0.40141827|-0.6483747|-0.5053089|0.33388516|0.16584618|0.4902732|0.2945855|0.18381998|0.4566282|0.24820471|0.32302618|-0.5059097|0.5447284|-0.26645988|-0.25749537|0.5325086|-0.50132996|0.5562305|-0.5013014|-0.00020776689|-0.20589925|-0.49352628|-0.65879434|0.0007199347|0.4290513|-0.10796016|-0.53722847|-0.3589583|0.06794934|0.0854115|0.20811886|0.4610075|0.3470871|-0.69763094|-0.74198294|0.15461501|0.012204573|-0.41161305|-0.4461815|-0.17194664|0.46062955|-0.20707092|-0.29216695|-0.019978762|-0.06990218|0.34803745|0.30575433|-0.18364526|-0.18172607|0.37276396|0.24285507|-0.38104558|-0.1533282|-0.009396642|-0.25110105|-0.46924126
24;0.39188617|-0.04856178|-0.12763272|-0.008014828|0.19736715|-0.032345533|0.48019114|0.101684585|-0.29694307|-0.25215453|0.05926028|0.18209615|0.0041091144|0.43683946|0.5028938|-0.3312267|0.26845437|0.5896121|-0.2091894|0.29469442|0.36351562|-0.040183276|-0.5032327|0.36269853|-0.2412186|-0.55103946|0.5212938|-0.49753052|-0.10510264|0.20019826|-0.5832834|-0.5080452|-0.5742819|0.24289909|-0.39651754|-0.3262304|0.3058269|-0.5264554|-0.66939014|-0.10493863|0.0033309758|0.89016175|-0.5239817|0.1817667|0.07992609|-0.44234675|-0.67471683|-0.33403286|0.5089261|0.4569921|0.56430197|0.43733364|0.38950706|-0.27058852|-0.10151148|-0.7090907|0.48626614|-0.33416805|-0.4147604|0.8400808|-0.60999084|0.5999987|-0.58268493|-0.28221887|-0.09855132|-0.36877748|-0.55447125|0.30773795|-0.0033347607|-0.36600524|-0.7307974|-0.2647937|0.40287983|0.30845192|-0.34665108|0.2736337|0.06709695|-0.27275762|-0.37681943|-0.10159019|-0.14530125|-0.40627807|-0.077623874|-0.42672533|0.21870747|-0.05224131|-0.235434|-0.21431401|0.044600032|0.23926371|0.18089798|-0.19899786|-0.16999824|0.1408687|-0.4173772|-0.7307334|-0.80780804|0.825897|-0.38371354|-0.6102582
25;0.4205753|-0.3663808|-0.31254995|0.06745516|-0.027978621|-0.23077671|0.56941366|0.2745352|-0.46872613|0.092851564|0.15121834|0.11576979|0.32468307|0.44353753|0.35719162|0.01971136|0.32863995|0.35785246|-0.26169288|0.6756905|0.49054658|-0.34879902|-0.34086257|0.23722273|0.21504864|-0.3492311|0.5534207|-0.43503404|-0.24264136|0.15155874|-0.2596103|-0.552943|-0.54331684|0.35074756|-0.2784329|-0.73779106|0.26158068|-0.25790957|-0.17071825|0.13313615|-0.4098341|0.41643283|-0.41647595|-0.024491102|-0.35824376|-0.41851082|-0.5354319|0.43666428|0.16618548|0.15750743|0.39870077|0.2585935|0.45968306|0.12769316|0.38331637|-0.24769816|0.2898482|-0.36485434|-0.3330027|0.5191842|-0.720529|0.14754303|-0.25086337|0.098881364|0.13332558|-0.18330199|-0.42999238|0.06322981|0.20243327|0.013139293|-0.41562557|-0.3808806|0.14475636|-0.250421|-0.014738992|0.5339186|0.34900907|-0.44845253|-0.567715|-0.024460375|-0.005806349|-0.3472642|-0.20891532|-0.23327154|0.54882014|-0.22550888|-0.54598856|-0.25580168|0.043897584|0.65784544|0.18795285|-0.060563065|0.00040076673|0.34164155|0.18930277|-0.013261437|-0.52907455|0.091829196|-0.25008133|-0.39396125
26;0.26848286|-0.33108026|-0.306797|0.37907356|-0.23400114|-0.446133|0.54639465|0.40098274|-0.5017335|0.15856698|0.36454555|-0.1709562|0.37350604|0.4033736|0.7519268|-0.08519808|0.5545814|0.1247022|-0.21940452|0.49751055|0.26458198|-0.13221622|-0.37175584|0.043138504|0.070431806|-0.17954467|0.43611094|-0.39798138|-0.10245313|0.3099981|-0.20149764|-0.34378535|-0.6478168|0.36980885|-0.46342427|-0.57873136|0.31637058|-0.18993211|-0.32439268|0.07042602|-0.29961246|0.6677675|-0.3106854|0.28881517|-0.22128132|-0.59098446|-0.6977726|0.3290418|0.4265926|0.18167289|0.37360665|0.12237476|0.48526496|0.28510153|0.275972|-0.3635016|0.36001155|-0.5604896|-0.3800832|0.49515596|-0.67922395|0.33134606|-0.72914505|0.29872817|0.059599347|-0.42280757|-0.42827585|0.1637303|0.2096304|-0.15153125|-0.50646836|-0.5801984|0.3379752|-0.08080292|0.1499405|0.47998166|0.30143344|-0.5313238|-0.31609452|0.20233506|0.051262625|-0.55715954|-0.29979867|-0.4971436|0.3480499|-0.30115107|-0.33517963|-0.29285863|-0.17126739|0.45831698|0.37938112|0.008975208|-0.31602716|0.13190244|0.013478205|-0.2947855|-0.4886996|0.0650589|-0.20187882|-0.5849809
27;0.53571177|-0.111099124|-0.5440203|-0.20071948|0.109935924|-0.62693|0.6172213|0.40600294|-0.81216764|0.27884972|0.36636397|0.17924175|0.018316329|0.37563884|0.30564874|0.107698195|0.13586977|0.5150455|-0.3282625|0.28578824|0.23350282|-0.41313064|-0.59090316|0.18127888|-0.25068033|-0.46093225|0.36502373|-0.40813386|-0.049850523|0.34011242|-0.4032146|-0.7359437|-0.5323286|0.53790563|-0.8616942|-0.42488417|0.32896665|-0.3679985|0.011249453|0.30327117|-0.5297315|0.7104398|-0.27951756|0.3589009|-0.056217343|-0.24575558|-0.5033072|0.31341144|0.2968794|0.2779507|0.83310765|-0.13304329|0.8337748|0.26493293|0.09106055|-0.28293258|0.45305854|-0.19939356|-0.31353316|0.67975986|-0.5534395|0.11709632|-0.29633173|0.20613794|0.056155596|-0.03832479|-0.48257652|0.62931293|0.32223654|-0.009824745|-0.113087|-0.3178239|0.016904518|-0.094865285|0.09779172|0.2604888|0.6842978|-0.39516118|0.20372774|-0.15250815|-0.49822187|-0.29875782|-0.5833575|-0.48647428|0.064997196|-0.6055205|-0.39095604|-0.6514996|-0.21622542|0.31121275|-0.010539435|-0.15653402|-0.4071461|0.1078863|0.13592777|-0.18750809|0.13636932|0.17985797|0.17831549|-0.5099536
28;0.51302755|-0.2535486|-0.4740069|0.43673158|0.016600676|-0.14921491|0.5637587|0.14008182|-0.36833805|0.27654147|0.20009236|-0.06685109|0.44977742|0.23371422|0.2819125|-0.12067174|0.33636844|0.3370084|-0.27189153|0.42595974|0.29921725|-0.21833557|-0.49998552|0.38926703|0.015121855|-0.25755313|0.35169792|-0.20242819|-0.40643114|0.32440424|-0.32131994|-0.41020185|-0.49587667|0.269382|-0.34978536|-0.24135748|0.29432303|-0.28426954|-0.33916646|-0.06926495|-0.36434653|0.30820727|-0.46365517|0.13792326|-0.285372|-0.49596584|-0.50650966|0.07658452|0.2982619|0.21223366|0.43921083|-0.04258898|0.54519886|0.035169646|0.43027186|-0.45825118|0.27076757|-0.25807986|-0.3641017|0.3320737|-0.5193282|0.34774104|-0.39742976|0.1289398|0.086148396|-0.4571404|-0.4858426|0.042405136|0.37675118|0.013206638|-0.40446576|-0.46275494|0.30090734|0.011921277|-0.008412302|0.36971763|0.12042096|-0.26763186|-0.46780008|0.100655384|0.068445645|-0.51195407|-0.20069519|-0.13425441|0.15430994|-0.18180396|-0.661422|-0.4237966|-0.0024151432|0.46316445|0.040360987|0.058907233|-0.36210713|0.3418388|0.0072615743|-0.14859805|-0.42139944|0.20278671|-0.1481534|-0.4653408
29;0.4903673|-0.29873186|-0.1834017|0.2976605|-0.02347549|-0.31817186|0.7977052|0.2464656|-0.26685977|0.037246123|0.44565052|-0.24133813|0.25959817|0.4104235|0.4348815|0.026501|0.2681526|0.17244172|-0.20349056|0.3758672|0.14384066|-0.30206573|-0.44640085|0.22366166|-0.17628513|-0.54476196|0.6019332|-0.47942868|-0.20979062|0.1143416|-0.11475955|-0.48003322|-0.5577922|0.12565494|-0.4633484|0.0398207|0.3852734|-0.13868651|-0.34114358|0.3766436|-0.26098087|0.42082676|-0.2506523|0.08936833|-0.27389273|-0.31723198|-0.2581821|0.41138422|0.5007627|0.17162926|0.5926928|0.35004744|0.4483307|0.21393657|0.4832558|-0.4857938|0.22692871|-0.27268833|-0.19724189|0.39909354|-0.52129596|0.29352745|-0.29653084|0.16982746|0.21179357|-0.27585036|-0.4936148|0.016608417|0.10498473|-0.11892784|-0.38824072|-0.23551986|0.23760957|-0.014666101|0.27277943|0.55762887|0.4330765|-0.15007414|-0.36919856|0.07636811|0.054700308|-0.19572797|-0.4922958|-0.14469656|0.3899412|-0.22957009|-0.35128933|-0.1061766|-0.16106686|0.34084594|0.07583237|-0.15052395|-0.24378182|0.38327134|0.25154427|-0.21079308|-0.38885245|0.27356184|-0.35391185|-0.2898502
30;0.5476596|-0.37979856|-0.3568502|0.11711891|-0.15447882|-0.6667406|0.8390846|0.05715154|-0.5229804|0.36221862|0.33327085|0.07350735|0.44007546|0.50644886|0.45354402|-0.13810697|0.37229654|0.24501841|-0.09074791|0.6908937|0.1755289|-0.23573253|-0.49770975|0.21110107|-0.15890235|-0.39491695|0.5529518|-0.37384894|-0.42690814|0.69698995|-0.19071582|-0.5249854|-0.42221195|0.22031038|-0.42977792|-0.54142433|0.52141947|-0.30241007|-0.29891953|0.321366|-0.3171558|0.40721628|-0.46761042|0.03527379|-0.36051905|-0.24664462|-0.5668819|0.33482257|0.52721745|0.22037825|0.4017376|0.32930297|0.5236385|0.27298453|0.3918363|-0.45527232|0.65232855|-0.49612066|-0.32807884|0.4819215|-0.58474845|0.6890849|-0.2295062|0.11256532|0.10913291|-0.49846005|-0.6800794|0.1366476|0.3205772|-0.083803564|-0.54633456|-0.5915196|0.23774315|0.13602765|0.38999027|0.4194197|0.17729656|-0.2920674|-0.19008256|-0.1348203|0.09505486|-0.21629384|-0.11290692|-0.27509522|0.25051203|-0.3445384|-0.36440605|-0.338843|-0.036185656|0.36245817|0.3163511|0.027004085|-0.44144875|0.20751843|0.2445571|-0.6166694|-0.5185271|0.36385834|-0.44441026|-0.49791571
31;0.52860415|-0.3509299|-0.29440144|0.2837659|-0.015135583|0.024272531|0.57323086|-0.030748233|-0.24894452|0.06247492|0.33076018|0.08608575|0.5203203|0.61944604|0.4218047|-0.00077763945|0.36905476|-0.029093862|-0.4292708|0.50943106|0.21948877|-0.47109854|-0.5686556|0.23371013|-0.18142277|-0.18381485|0.566872|-0.2714515|-0.12113932|0.43784145|-0.11212796|-0.41738635|-0.7047296|0.23399094|-0.57109916|-0.65270585|0.41384846|-0.16547224|-0.36195147|0.2906952|-0.37285352|0.45884177|-0.47839922|0.50420403|-0.47688818|-0.48956072|-0.47794667|0.4810922|0.57038414|0.2492294|0.5342728|0.30477244|0.40835118|0.1910744|0.72987753|-0.5529407|0.22367537|-0.5592908|-0.22882546|0.67248064|-0.5341592|0.42285472|-0.19225302|0.3010413|0.079402104|-0.24592376|-0.3277218|0.06341395|0.18110836|-0.31547177|-0.45235017|-0.5961045|0.25159588|-0.030949866|0.08469119|0.39416578|0.4419862|-0.420354|-0.16079928|-0.07874355|0.06185443|-0.4352312|-0.63094795|-0.37786928|0.21372028|0.058568954|-0.4362948|-0.13350245|-0.12606749|0.24142437|0.0019350126|-0.1497598|0.08054793|0.07178512|0.0968232|-0.51259506|-0.42350677|0.28073373|-0.14672975|-0.56756616
32;0.4794595|-0.2525796|-0.48387474|0.23323134|0.0108589195|-0.28909934|0.6492733|0.123716414|-0.30693954|0.41364253|0.25206596|0.101549484|0.1998612|0.25210297|0.35096082|-0.09514963|0.26793948|0.10784349|-0.2769607|0.5135063|0.31878418|-0.4071942|-0.7550155|0.4208044|-0.24248797|-0.21137202|0.43301886|-0.46757787|-0.27385074|0.17503382|-0.22501226|-0.48081934|-0.59978014|0.10353248|-0.38852835|-0.5965473|0.1574586|-0.40297276|-0.29282248|0.25282097|-0.36048537|0.6728208|-0.33768246|0.13144253|-0.14840028|-0.25136596|-0.5244285|0.21122518|0.047558248|0.18082915|0.54235005|0.3050532|0.43230534|0.33020833|0.43887028|-0.48613742|0.292032|-0.38666815|-0.06769194|0.4442666|-0.33228528|0.3915167|-0.3610157|0.0098273605|0.122604415|-0.16879994|-0.29136288|0.12441246|0.30862927|-0.13453811|-0.25663126|-0.46525657|0.34947604|-0.048658215|-0.0052841157|0.51084286|0.24957949|-0.31174353|-0.10523214|-0.12485345|-0.24200094|-0.2631533|-0.5171992|-0.35263172|0.47646454|-0.07778525|-0.36018437|-0.33394995|0.22047275|0.26847538|-0.030724503|0.25538683|-0.18471384|0.22253478|0.028353915|-0.34633008|-0.27679276|0.4465899|-0.17776754|-0.4442051
33;0.41008276|-0.22966269|-0.31829342|0.40411913|-0.21162899|-0.43431664|0.41408682|0.48511854|-0.47252518|0.3395351|0.40187383|-0.065438636|0.3646609|0.40225512|0.46454158|-0.06765756|0.50782925|0.03970456|-0.20423454|0.33140668|0.48731986|-0.52586573|-0.32730383|0.38442695|-0.2048519|-0.255507|0.46341404|-0.38490093|-0.29002422|0.22771734|-0.27533805|-0.31245288|-0.52781004|0.29119635|-0.44999966|-0.24064231|0.49740076|-0.2780226|-0.32518297|0.41938046|-0.1315189|0.34274077|-0.35958996|0.3421358|-0.37691757|-0.4435931|-0.5978739|0.3269186|0.10924314|0.14378898|0.19732583|0.1655151|0.5777322|0.20259696|0.51801765|-0.47867|0.5509118|-0.3348955|-0.3474007|0.6047974|-0.52510697|0.30892566|-0.27385908|0.2667552|-0.10278961|-0.28766495|-0.4662689|0.011955202|0.20726146|-0.16861056|-0.32272777|-0.5257704|0.21231225|0.06501981|0.08969866|0.5836497|0.32767215|-0.40775046|-0.04991488|0.12660761|0.06425183|-0.3188486|-0.3148708|-0.29354617|0.37657872|-0.13509977|-0.24739146|-0.24719103|-0.21388803|0.27945524|0.23613366|-0.13733207|-0.22231266|0.27631652|0.011163205|-0.2948526|-0.333102|0.12060863|-0.21254443|-0.6027777
34;0.4473239|-0.31432265|-0.44721916|0.32939795|0.048163142|-0.27819622|0.80186707|0.026978038|-0.3232812|0.22205575|0.4036795|0.15259382|0.36370865|0.33869419|0.4963763|0.045042567|0.33099583|0.24528362|-0.19138837|0.49955645|0.24687648|-0.26928824|-0.52834475|0.4741258|-0.09412386|-0.03753686|0.42706555|-0.5639583|-0.2723296|0.37675005|-0.3434096|-0.3259203|-0.58251774|0.19604625|-0.48376894|-0.10816336|0.37166712|-0.16688919|-0.23565389|0.33983976|-0.22843046|0.5340295|-0.4742362|-0.05795534|-0.32550544|-0.4556133|-0.36798632|0.23920298|0.3220196|0.18688451|0.32772416|0.1932449|0.49048188|0.09523544|0.33126765|-0.5113737|0.29269496|-0.34516445|-0.4198501|0.5566115|-0.55131185|0.37942204|-0.36296815|0.06663281|-0.063791364|-0.33015147|-0.6656286|0.0903499|0.2453874|-0.1987082|-0.4862497|-0.48825875|0.30830246|0.12247154|0.08716181|0.45215854|0.18960705|-0.43905228|-0.14891455|-0.23014873|-0.024706777|-0.31892222|-0.3439748|-0.2100897|0.44687033|-0.19740209|-0.48327073|-0.39499286|0.19989921|0.34213653|0.15346166|-0.18208006|-0.262882|0.43998787|0.095279634|-0.2613712|-0.41302586|0.51924455|-0.33936056|-0.5069186
35;0.33661976|-0.2357943|-0.25220338|0.33383763|0.2180929|-0.421608|0.50137293|0.2263484|-0.41174102|0.40322572|0.43878955|0.004950531|0.25154412|0.36483845|0.56529784|-0.22578427|0.34921393|0.3325478|-0.32745144|0.4395237|0.21813098|-0.13326912|-0.552464|0.5078183|-0.1035565|-0.3342675|0.42661285|-0.40608725|-0.09561327|0.13061662|-0.3593822|-0.17320964|-0.43523225|0.247572|-0.18382111|-0.22719055|0.22676969|-0.47979665|-0.19604602|0.15701637|-0.40054584|0.26550192|-0.46991843|0.5553084|-0.17407843|-0.4212098|-0.513265|0.31456444|0.28017738|0.13968289|0.62000066|0.39957392|0.23489445|0.35654724|0.41249502|-0.3730915|0.3348949|-0.44915977|-0.19163084|0.4867188|-0.32787764|0.18099|-0.49736917|0.31189805|0.007744089|-0.106031954|-0.38812146|0.07411919|0.30918288|-0.19765429|-0.3951086|-0.38473436|0.29231307|-0.10086469|0.11097765|0.36255676|-0.011730939|-0.3063848|-0.098299734|-0.094990805|-0.3123058|-0.19036207|-0.33150494|-0.27095038|0.4207958|-0.08095543|-0.15685648|-0.216488|0.32544166|0.30686337|0.14095208|-0.08032087|-0.54709977|0.2318394|0.034605555|-0.34535554|-0.36395472|0.62633574|-0.14291835|-0.43073314
36;0.2572614|-0.41410482|-0.28692856|0.33766678|0.050081614|-0.3306677|0.5253365|0.02262573|-0.43523037|0.21191324|0.37485394|0.12969735|0.43628982|0.46322805|0.55206144|-0.044604074|0.4406587|0.2431601|-0.21631627|0.5476521|0.34162214|-0.1794627|-0.46542045|0.48903248|-0.12594293|-0.3842425|0.33522594|-0.4766863|-0.178242|0.21098757|-0.13666247|-0.39790887|-0.5003655|0.2502793|-0.34336984|-0.39023525|0.23062181|-0.41440123|-0.2708502|0.2487184|-0.1912545|0.36866674|-0.32084715|0.13161314|-0.286588|-0.34817275|-0.30413264|0.26618084|0.2847605|0.10321971|0.49600956|0.2931004|0.5031481|0.25289667|0.4459301|-0.5738123|0.41806024|-0.49754858|-0.32308713|0.4681065|-0.5008031|0.18672495|-0.25604367|0.21009196|-0.0798011|-0.36754864|-0.5025579|0.13439019|0.22946809|0.029096901|-0.49612683|-0.41637087|0.3678772|-0.0049652928|0.037957013|0.45959228|0.20188469|-0.19049105|-0.10248061|-0.03402137|-0.17338514|-0.2558373|-0.44376147|-0.42728096|0.42485282|-0.0777611|-0.34936717|-0.2785992|0.062048253|0.43107113|0.0029605478|-0.08576566|-0.212062|0.35127005|0.033550054|-0.22003889|-0.39738694|0.31883243|-0.16834743|-0.53358173
37;0.43113336|-0.3552661|-0.35281855|0.15011172|-0.06979942|-0.203221|0.6384221|0.044328257|-0.45447785|0.133816|0.32731447|-0.08918864|0.30180472|0.28415632|0.38663694|-0.003890507|0.31769568|0.21690078|-0.058035806|0.44000432|0.18184529|-0.36560482|-0.4494012|0.18973519|-0.09329436|-0.23046629|0.39016685|-0.099553734|-0.09441827|0.2572265|-0.17928642|-0.41886246|-0.39087301|0.16880271|-0.41639486|-0.31082532|0.12938622|-0.25453293|-0.38871908|0.03450039|-0.38894913|0.6311792|-0.2853432|0.39738423|-0.25356784|-0.408051|-0.46422726|0.09587388|0.29549655|0.06919919|0.4965766|0.27117828|0.44789305|0.19934788|0.5412519|-0.28265202|0.1585124|-0.4560523|-0.37832603|0.4467187|-0.4794988|0.12483285|-0.33757675|0.42597452|0.13772845|-0.23551187|-0.5711882|0.09825925|0.46411598|0.074815065|-0.32298842|-0.2981466|0.24966694|-0.2554867|0.24963444|0.4640401|0.26111242|-0.3441661|-0.38041326|-0.010389961|0.10376107|-0.27617967|-0.3301606|-0.2542296|0.35611838|-0.12729482|-0.5884588|-0.38943467|0.04753046|0.16631654|0.26358882|0.08005666|-0.10348041|0.3300122|0.20675007|-0.32350826|-0.26765785|0.3457908|-0.393593|-0.3113718
38;0.24547614|-0.513756|-0.39350104|0.06648575|-0.08617985|-0.50266886|0.82921785|0.28744256|-0.6012316|-0.10187419|0.25807047|0.1886451|0.40787193|0.44891095|0.57867783|0.058805607|0.20415965|0.018455565|-0.20949428|0.630651|0.24415277|0.053122908|-0.38717157|0.27121687|0.06445099|-0.54318833|0.5729108|-0.5457513|-0.4108042|0.4896046|-0.033026367|-0.39846727|-0.46468785|0.45536935|-0.2626134|0.0046569705|0.11186458|-0.18589807|-0.6310288|0.13510579|-0.5426216|0.6885751|-0.3497108|0.0632627|-0.124559544|-0.45109922|-0.3823623|0.25999364|0.46398175|0.164261|0.3738135|0.30170348|0.601222|0.42057526|0.3545424|-0.14744991|0.33560288|-0.48603228|-0.30425978|0.3076581|-0.6746054|0.45534906|-0.12514862|0.19173996|-0.058266845|-0.22911176|-0.72012883|-0.007737085|0.123554334|-0.07450325|-0.4796027|-0.29614264|0.3533857|0.054622687|-0.12675533|0.63333714|0.35489216|-0.33594388|-0.13048662|0.032766584|-0.061638154|-0.23917156|-0.33861077|-0.5101905|0.56917477|-0.1699637|-0.50289|-0.40916395|0.0001383028|0.25231403|0.0066321567|-0.024865191|-0.17548811|0.60525805|0.3191579|-0.2295056|-0.7162125|0.4503816|0.046942383|-0.44669363
39;0.4512882|-0.37393272|-0.24085346|0.15907067|-0.018621456|-0.4593196|0.7289495|0.14204413|-0.5079816|0.2822555|0.30805957|0.082305245|0.46355224|0.35469952|0.4650579|-0.27790767|0.3695177|-0.01195164|-0.30602995|0.46869794|0.20485836|-0.4085619|-0.6221441|0.4109619|0.10247599|-0.46169683|0.39483568|-0.21607447|-0.43175715|0.32487682|-0.084140085|-0.38670257|-0.51461613|0.17723149|-0.41429073|-0.26831755|0.17173387|-0.33012095|-0.15981147|0.31834954|-0.15072471|0.20472004|-0.26058155|0.28349677|-0.15973037|-0.24227661|-0.6043257|0.3517604|0.5034946|0.16607642|0.59902215|0.06841946|0.534143|0.2011558|0.6207998|-0.6160909|0.50365174|-0.512755|-0.18878977|0.5290551|-0.46827164|0.43221757|-0.22517468|0.16866057|0.043997746|-0.395934|-0.3699|0.056727543|0.23955862|-0.10918365|-0.36083972|-0.3807816|0.055502072|0.07901806|0.06258222|0.17876852|0.30071044|-0.38590902|-0.2056331|0.33906403|0.0031223148|-0.49319312|-0.20497985|-0.28155908|0.22335365|-0.37612778|-0.33464545|-0.26738024|-0.23444122|0.50592405|0.051595025|-0.03671913|-0.2346337|0.29064396|-0.08191684|-0.3249951|-0.5593331|0.109691635|-0.4498436|-0.4421037
