item_id;vectors
21;-0.50701135|-0.2578699|-0.014254842|-0.32624885|-0.44261855|-0.21737412|0.21331343|-0.41579986|-0.40460715|0.5044114|0.42600444|0.45028263|-0.49364975|0.46128273|0.54425323|-0.18022306|0.4701391|0.067492716|0.4648379|0.21353447|0.30744702|-0.3584763|-0.14191237|-0.38392842|-0.51705533|0.3685796|-0.5253341|-0.13931334|0.47994497|-0.6331253|0.30996266|0.2960821|0.58872056|-0.4720279|-0.5542638|0.27389935|0.60331863|0.29347682|-0.06354885|0.3974202|0.16220742|-0.3635212|0.2803203|-0.14675379|-0.24051248|-0.008714143|-0.1684531|-0.55403835|-0.39789838|-0.63425624|0.47385615|-0.3292548|-0.052808013|-0.30615655|-0.5297951|0.017294616|0.33721936|-0.020425923|0.6187003|0.10834582|0.0196306|-0.4453742|0.04413364|0.26599905|-0.3917094|0.16026391|0.2330414|-0.24495697|0.4275707|0.20417936|0.35912564|0.26908147|-0.26679242|0.29394266|0.3222455|0.35726726|0.30452338|0.38397977|0.60974616|-0.18024668|0.45551777|-0.4410629|-0.711841|-0.36553064|-0.3002364|0.23452452|-0.3895266|0.3395122|0.49138156|0.38572824|0.12673435|0.426094|-0.03659907|-0.45149493|-0.2555611|0.45543456|-0.6578632|0.2131213|0.37127152|0.21174704
22;-0.47697088|-0.1817514|-0.04801588|-0.46040168|-0.36488816|-0.2087323|0.23522645|-0.08642499|-0.40084407|0.34457862|0.43125215|0.2610628|-0.5236435|0.3327597|0.36666453|-0.04731585|0.2312515|0.054323494|0.4781674|0.2866202|0.60814583|-0.45322943|-0.15674138|-0.25754577|-0.43284217|0.39376417|-0.5073723|-0.2762037|0.4986461|-0.5455085|0.4590312|0.43985146|0.52777326|-0.5744482|-0.44360268|0.19146349|0.23245513|0.29459295|-0.24091832|0.22331136|0.113810256|-0.15349205|0.33749136|-0.38326457|-0.5096914|-0.22454965|-0.37842792|-0.5180559|-0.35140812|-0.33026636|0.6244434|-0.2586468|0.0045198873|-0.40967602|-0.4551865|0.11440096|0.47861636|-0.020208195|0.45903826|0.38529098|0.06954293|-0.5452799|0.055668686|0.39060977|-0.4050574|0.34858453|0.22834592|-0.31823993|0.4295971|0.30117503|0.36179164|0.11871015|-0.28831342|0.35605443|0.38632026|0.2914726|0.032525927|0.46598548|0.3569919|0.0019063875|0.43657878|-0.42836124|-0.6288429|-0.28118432|-0.26076978|-0.029491127|-0.51736844|0.21406052|0.544649|0.14105748|0.24339716|0.6267645|-0.1632125|-0.49516603|-0.5531964|0.6374882|-0.48346418|0.14334682|0.41470551|0.26933184
23;-0.7031809|-0.27844626|-0.046620894|-0.34891108|-0.2847728|-0.39034966|0.25198933|-0.13422708|-0.46921143|0.4660371|0.40972736|0.6123257|-0.2984817|0.26767167|0.3174767|0.06985824|0.25443476|-0.022846907|0.31364286|0.30290863|0.49649677|-0.23150583|-0.17999104|-0.4254889|-0.5090612|0.1303604|-0.52983385|-0.32382506|0.52923894|-0.49368605|0.16097641|0.60109997|0.45329767|-0.29812944|-0.42257857|0.050577626|0.3854479|0.29867458|-0.20369484|0.38506526|0.23102935|-0.4642248|0.33210254|-0.33357915|-0.4664763|0.028323993|-0.23412862|-0.6259398|-0.33169502|-0.5126462|0.51404816|-0.1670258|-0.11445516|-0.40947196|-0.40878454|-0.098018385|0.3486078|0.047247134|0.54756516|0.3809554|0.006172072|-0.4797673|0.07634559|0.38613215|-0.55690956|0.40438232|0.27477372|-0.1702601|0.5706369|0.42530447|0.386403|0.4502865|-0.4566704|0.14965165|0.47910827|0.20978737|0.04277148|0.41633174|0.5116711|-0.039517194|0.42769796|-0.4622034|-0.6369406|-0.26944494|-0.3751649|0.2728358|-0.5438393|0.30442178|0.45120355|0.2631079|0.079279035|0.4916504|-0.09680142|-0.5083345|-0.6172474|0.5220526|-0.55787337|0.16049677|0.20091651|0.2939279
24;-0.47318253|-0.1078776|0.007945923|-0.41231874|-0.6005348|-0.2130365|0.33953345|-0.43759227|-0.23963778|0.3859799|0.43241552|0.45474663|-0.56230885|0.5669364|0.2994728|-0.1845881|0.53371274|0.23143402|0.6356456|0.18508932|0.50631905|-0.27651834|-0.10322465|-0.32046378|-0.425903|0.31367466|-0.3230039|-0.28812534|0.32664946|-0.626496|0.13134071|0.15757757|0.4332082|-0.2697499|-0.47306544|0.32121363|0.42666128|0.34842965|0.00025315583|0.30664074|0.028419876|-0.4526472|0.46811762|-0.3409885|-0.335536|-0.024456553|-0.53572714|-0.46113256|-0.6274332|-0.6904742|0.30636042|-0.17577355|-0.13479106|-0.29443288|-0.49004397|0.20308378|0.27266553|0.38802472|0.7311342|0.13937868|-0.18745404|-0.36971742|-0.15266198|0.43505007|-0.25076553|0.13833205|0.12755159|-0.3425905|0.29982108|0.39272213|0.52218366|-0.012253448|-0.5008199|0.21548782|0.16615114|0.24311115|0.24536169|0.5162157|0.55571145|-0.16086568|0.40575942|-0.3539317|-0.6381501|-0.17757829|-0.3809155|0.34705317|-0.46581787|0.42103335|0.6010483|0.15594539|0.21406421|0.45485353|0.11502972|-0.4397296|-0.5017702|0.5453108|-0.5778023|0.38519758|0.6069698|0.37682593
25;-0.4849491|-0.24037321|0.0959319|-0.28562284|-0.45038188|-0.3535888|0.30288827|-0.25244424|-0.44272503|0.41807234|0.4476614|0.477499|-0.5437265|0.42566726|0.3405913|-0.28404054|0.15973106|0.1448948|0.45134446|0.366121|0.3498122|-0.41139045|-0.33358917|-0.42220032|-0.39596006|0.34268618|-0.43952262|-0.2335245|0.5136972|-0.53034496|0.28414625|0.4882313|0.52395695|-0.4094763|-0.5532541|0.1412797|0.29572678|0.33764908|-0.11915928|0.2647773|0.05780006|-0.19668034|0.25293997|-0.35702413|-0.3431157|-0.049756497|-0.1966382|-0.43505058|-0.25764084|-0.49188608|0.52800566|-0.2967027|-0.0779179|-0.36852393|-0.52156204|0.08203016|0.34155583|0.039702028|0.4952265|0.2845211|-0.06353616|-0.44465303|0.09865451|0.3171128|-0.35920593|0.33842304|0.2730669|-0.15112734|0.5348281|0.23396513|0.29765746|0.21846281|-0.24985032|0.1078554|0.44703528|0.40112448|0.08564203|0.38910326|0.37636635|-0.14917606|0.37674573|-0.4341171|-0.5372355|-0.30749333|-0.5540242|0.3553458|-0.28820604|0.25125563|0.48693502|0.21621428|0.16952784|0.59375745|-0.031457454|-0.5030162|-0.44597822|0.43662512|-0.5732243|0.35605717|0.3894036|0.3005389
26;-0.56306803|-0.3071674|0.20736879|-0.32908964|-0.52493554|-0.29217392|0.18606833|-0.13058226|-0.41119924|0.49823785|0.46678972|0.3663548|-0.5276401|0.33763918|0.33049145|-0.2078984|0.26240987|0.13496861|0.5051672|0.29595873|0.34685755|-0.47619832|-0.15567982|-0.36962807|-0.40247548|0.42884374|-0.55956566|-0.073183194|0.45339403|-0.5898012|0.36823764|0.36439317|0.41083333|-0.49307874|-0.60683924|0.37530997|0.537504|0.18990678|-0.18783858|0.17393942|0.11391285|-0.34222725|0.23816362|-0.4423229|-0.57392925|-0.09722196|-0.32168287|-0.49533334|-0.30510458|-0.57217747|0.50963956|-0.2623257|-0.028459765|-0.3895963|-0.5212183|0.029299986|0.42508277|0.2044813|0.5400786|0.24334295|-0.044348143|-0.4645484|0.061429195|0.4415482|-0.47140557|0.37449327|0.15225193|-0.22886673|0.5573792|0.19581646|0.3110395|0.2776679|-0.32361144|0.24745306|0.51470804|0.26070368|-0.022230491|0.3388684|0.50201356|-0.25827685|0.3745511|-0.41700846|-0.6957352|-0.22343361|-0.42085025|0.2219158|-0.3281666|0.31375328|0.5951375|0.28655204|0.070884846|0.53415567|-0.031575546|-0.42576277|-0.43084595|0.4238866|-0.68351775|0.21699232|0.44855592|0.19755727
27;-0.4149633|-0.12919557|-0.07304363|-0.2611904|-0.62006736|-0.5038003|0.35229662|-0.08856352|-0.45554456|0.26712435|0.48641834|0.120269686|-0.6799129|0.50582385|0.49220872|-0.40948582|0.19568466|0.07269922|0.49143872|0.3629037|0.44069567|-0.49061844|-0.017696425|-0.39833012|-0.353778|0.61359566|-0.421517|-0.23637757|0.58692145|-0.56879455|0.3945508|0.47081637|0.47044247|-0.37565702|-0.6453492|0.30746126|0.6837889|0.28493413|-0.13180858|0.17015083|0.071248144|-0.20215356|0.30831078|-0.50256526|-0.3233368|0.002649501|-0.36579052|-0.41590595|-0.48315382|-0.51205087|0.5523546|-0.16276434|-0.019992393|-0.43171746|-0.29669476|0.12953646|0.27313256|0.08964534|0.5545015|0.16900729|-0.113073476|-0.42267615|0.08788464|0.14550553|-0.35255045|0.37561163|0.18663467|-0.32646433|0.45136246|0.12066649|0.23901153|0.26724958|-0.28405613|0.53902346|0.42810777|0.4009078|0.14052238|0.3967939|0.50855476|-0.18968642|0.554101|-0.5314633|-0.5895596|-0.42654735|-0.38633865|-0.06768949|-0.4436792|0.3594017|0.5133742|0.10682975|0.14505298|0.5808931|-0.059777535|-0.32200038|-0.39567426|0.5104098|-0.47402132|0.3704207|0.49042407|0.39609104
28;-0.44619024|-0.1737258|0.077652216|-0.32577312|-0.4668032|-0.35531428|0.1637921|-0.35271505|-0.46813583|0.45554823|0.42390054|0.3564602|-0.46386257|0.43201435|0.38203657|-0.14960144|0.2855257|-0.03799762|0.380449|0.35464147|0.37930554|-0.32200402|-0.2351263|-0.42774054|-0.4913981|0.37858763|-0.4465624|-0.23193222|0.45265776|-0.47613817|0.41318235|0.5936452|0.47585505|-0.38382244|-0.45041963|0.21867822|0.49360847|0.2669451|-0.27294356|0.096301794|0.065026134|-0.35761344|0.26346433|-0.36844954|-0.374021|-0.10380175|-0.27068573|-0.45948765|-0.27235746|-0.37780017|0.46608686|-0.13107559|-0.04778544|-0.36484554|-0.40184176|0.063144326|0.42689294|0.1452593|0.45516053|0.30246836|-0.11699733|-0.4468192|0.1297167|0.31210357|-0.48133343|0.2886582|0.20753041|-0.24284914|0.3690971|0.3125421|0.2619121|0.2190536|-0.46664402|0.2652232|0.42345062|0.44366652|0.1856735|0.43930268|0.34948802|-0.13788305|0.31171578|-0.50268084|-0.55653024|-0.45685613|-0.3910058|0.26105335|-0.47751465|0.23348826|0.42467275|0.24659574|0.036541976|0.579773|0.030124333|-0.45082015|-0.44480476|0.43305165|-0.47432873|0.2101974|0.42476675|0.16681005
29;-0.5091624|-0.25892565|-0.07108155|-0.32789713|-0.2856925|-0.18752459|0.18933064|-0.3253898|-0.41871396|0.61229455|0.34250677|0.29049438|-0.31643063|0.35107347|0.4381924|-0.21065487|0.23624921|0.12362683|0.5185369|0.22390813|0.4628841|-0.41803727|-0.18986799|-0.39155772|-0.4303282|0.4381666|-0.5037622|-0.3292525|0.4500705|-0.59890664|0.28860277|0.44267097|0.5192607|-0.22553977|-0.5187279|0.2790528|0.504771|0.31534955|-0.321525|0.23416755|-0.0006676838|-0.375976|0.19266753|-0.42950955|-0.26003033|-0.111900024|-0.14189892|-0.47816217|-0.30374983|-0.44864413|0.5244766|-0.111213|-0.06881865|-0.344505|-0.39910546|0.14710724|0.28812373|0.026757121|0.51593304|0.27632594|-0.058646522|-0.3935657|0.06427418|0.3060996|-0.3557281|0.2895472|0.2870068|0.038351998|0.44898838|0.29193798|0.32625896|0.23670286|-0.34075883|0.18226999|0.46493858|0.30925485|0.18100905|0.3818114|0.5257964|-0.22129506|0.29105467|-0.44386578|-0.51698667|-0.31828767|-0.46231833|0.1560782|-0.39436287|0.11365068|0.5169366|0.1669675|0.12263103|0.52122855|-0.0049885996|-0.56535906|-0.37593699|0.4705397|-0.5990812|0.25994337|0.5599946|0.40162408
30;-0.7201685|-0.24848922|0.014655147|-0.279415|-0.5052746|-0.25217336|0.22566384|-0.2963552|-0.36356184|0.34689772|0.43828803|0.37942305|-0.53857374|0.27803358|0.51404506|-0.17369068|0.18907467|0.09390159|0.5091752|0.26479277|0.3908893|-0.48376614|-0.30833137|-0.40319955|-0.46803567|0.33055657|-0.43779555|-0.24745306|0.41361296|-0.4889444|0.38188207|0.43850043|0.6780626|-0.3009991|-0.5544463|0.20845537|0.43914813|0.29589438|-0.28171852|0.21787809|-0.063959755|-0.37076214|0.44617727|-0.39085355|-0.40227446|-0.10569258|-0.20948407|-0.5759269|-0.44644767|-0.47593197|0.5402477|-0.39182818|-0.2022579|-0.38322896|-0.46412584|0.18580903|0.33684874|0.07379496|0.4240499|0.34249985|-0.17261843|-0.43316817|0.23237258|0.3531783|-0.21095571|0.2518648|0.23561254|-0.10229417|0.46840754|0.29934052|0.3271387|0.25219125|-0.30536315|0.20480955|0.53286386|0.45386994|0.17240614|0.3825117|0.46850392|-0.15731075|0.37446234|-0.39640182|-0.7052535|-0.27798063|-0.36501348|0.15509906|-0.4532765|0.27036577|0.46437597|0.22452763|0.1372408|0.6349236|-0.078801796|-0.373359|-0.3333372|0.5575213|-0.6325244|0.22723067|0.5167191|0.2627468
31;-0.5629259|-0.1218542|-0.08826366|-0.38506538|-0.40203878|-0.2228263|0.21918881|-0.1867477|-0.5017644|0.4766764|0.44764954|0.37909546|-0.43130046|0.38112617|0.2579583|-0.16998881|0.08925255|0.03830307|0.3834447|0.18792588|0.53177655|-0.29848087|-0.14077543|-0.33702576|-0.41151115|0.43482345|-0.46881562|-0.17676724|0.4075142|-0.3961144|0.38419494|0.41815263|0.43072498|-0.2966991|-0.5981443|0.41899133|0.65264386|0.19369212|-0.20606865|0.1956307|0.19164589|-0.3176706|0.27528846|-0.34899375|-0.28630868|-0.14377265|-0.2510291|-0.5644319|-0.32397673|-0.4422261|0.40068966|-0.10130594|-0.13568583|-0.34747884|-0.39753395|0.10620663|0.28622666|0.25873584|0.3644805|0.38489074|-0.025452573|-0.49507|0.08852801|0.3119616|-0.20623043|0.3045084|0.1900036|-0.14979091|0.5963501|0.25366616|0.25476652|0.16743076|-0.3217893|0.14478035|0.45821986|0.26366252|0.20269848|0.44853508|0.48210832|-0.20326093|0.59785116|-0.35649487|-0.5269123|-0.21066809|-0.35111526|0.12496307|-0.41272524|0.24015516|0.4654164|0.18659058|0.28139532|0.5680966|-0.186835|-0.55172014|-0.34364623|0.51518184|-0.47306222|0.19547245|0.44257796|0.38654405
32;-0.4784255|-0.27495623|-0.028095238|-0.4376339|-0.5031861|-0.25487164|0.30249947|-0.25818482|-0.4913595|0.56729496|0.3586772|0.34826878|-0.53222656|0.38267827|0.36979654|-0.2356969|0.23273277|0.14172095|0.46700916|0.25783527|0.42437595|-0.25123313|-0.13372059|-0.31600642|-0.545257|0.3269335|-0.5053807|-0.12619716|0.4328152|-0.5618038|0.54412943|0.4022165|0.47311226|-0.47933918|-0.40359974|0.20454094|0.44882944|0.28717056|-0.21136744|0.18008663|0.008932702|-0.39150158|0.28566948|-0.47328615|-0.41283926|-0.18414542|-0.36497673|-0.42157054|-0.34542167|-0.58919317|0.5195723|-0.08855731|-0.114514664|-0.45498744|-0.5027442|0.17924678|0.44830072|0.06676947|0.40692204|0.29570663|-0.020963816|-0.51612747|0.1483963|0.40250167|-0.38681778|0.34639144|0.161531|-0.20553689|0.4723161|0.3910252|0.13765965|0.15310171|-0.30826274|0.26736468|0.39708108|0.4152788|0.07866368|0.30010545|0.36709303|-0.11845234|0.419967|-0.4042681|-0.5148502|-0.24135691|-0.22508246|0.108675696|-0.29362354|0.28678828|0.5226364|0.23515989|0.1105818|0.44141322|-0.02960022|-0.42467996|-0.42009205|0.43129426|-0.5484557|0.423824|0.4493846|0.16580525
33;-0.547733|-0.21622373|-0.047131162|-0.2941596|-0.489342|-0.24834749|0.31471828|-0.2453372|-0.33760345|0.49472064|0.44427365|0.44488755|-0.49263623|0.26229474|0.39703622|-0.30051318|0.17650685|0.16266961|0.36167043|0.3922572|0.48214158|-0.39071298|-0.33529294|-0.34980536|-0.4632666|0.49893704|-0.49677306|-0.24123332|0.39734945|-0.4523131|0.292955|0.3483541|0.41300434|-0.3327203|-0.6065388|0.23268233|0.523627|0.2643859|-0.20658432|0.21340786|0.053036503|-0.3408769|0.41727296|-0.41614687|-0.35974237|0.0057958663|-0.1516909|-0.4899435|-0.40463114|-0.504971|0.47336623|-0.100031|0.07537767|-0.47467434|-0.3755933|0.023449637|0.31878808|0.033423584|0.3085945|0.22588503|-0.10400932|-0.48790663|0.047189288|0.36235297|-0.35268363|0.5590383|0.2166163|-0.13689025|0.50411224|0.41929382|0.35514465|0.17205633|-0.34641802|0.06233643|0.5123229|0.34711277|0.19827616|0.375954|0.5330204|-0.19798706|0.4004262|-0.41211376|-0.5330674|-0.26377386|-0.24937923|0.29790452|-0.41439813|0.30737716|0.38958737|0.21821807|0.14433838|0.470073|-0.073470585|-0.52363324|-0.3622477|0.29742396|-0.54024184|0.19709916|0.39280364|0.3647647
34;-0.41071412|-0.15584522|-0.0035540443|-0.2956993|-0.37744677|-0.27344048|0.21490957|-0.24248466|-0.42223004|0.51096994|0.30608815|0.45035315|-0.4171824|0.3835747|0.27580178|-0.10482495|0.25483543|0.053368844|0.45914662|0.3917111|0.5019948|-0.31941906|-0.21696669|-0.41507065|-0.4442105|0.5288224|-0.5686362|-0.19253549|0.4369274|-0.55384374|0.23277599|0.5321492|0.43876833|-0.3928086|-0.5914756|0.17876239|0.49326834|0.3411439|-0.13533264|0.03429742|-0.036259606|-0.42109266|0.39952847|-0.31599542|-0.364884|-0.075060606|-0.22551863|-0.5365646|-0.28440833|-0.44031376|0.6183319|-0.028994232|-0.02280236|-0.3835221|-0.4431514|-0.020338163|0.31360054|0.23729175|0.45468315|0.29494983|0.027580362|-0.46623674|0.17223197|0.44690076|-0.42021373|0.30452502|0.110647395|-0.12532108|0.5314075|0.40576342|0.28950584|0.08828611|-0.3841362|0.34137875|0.44980934|0.44883233|0.060132094|0.36767584|0.46780795|-0.055370983|0.34468132|-0.38938928|-0.4656282|-0.29313678|-0.33727515|0.19771063|-0.40827316|0.35180658|0.3730406|0.29151353|0.21172991|0.51167274|0.10034272|-0.60860765|-0.51230294|0.4628969|-0.35929304|0.17141098|0.44626224|0.108332306
35;-0.51296747|-0.37720907|-0.09027776|-0.37439767|-0.4923804|-0.18328756|0.2831496|-0.38107222|-0.40456605|0.47607297|0.27428693|0.39448678|-0.5380925|0.2578876|0.29855198|-0.123145476|0.24978887|0.08469693|0.43087533|0.35676685|0.45255995|-0.4442973|-0.4068452|-0.34819224|-0.5065027|0.5287981|-0.49945548|-0.16066611|0.37940112|-0.5164273|0.33708817|0.42719987|0.38247725|-0.2528192|-0.5156385|0.1472061|0.6138199|0.44375277|-0.117266804|0.10208561|0.063261285|-0.26575148|0.3734641|-0.44983894|-0.42361602|-0.09306368|-0.26071596|-0.5539496|-0.3550146|-0.52269953|0.6168574|-0.16502473|0.052534398|-0.41406825|-0.3632783|0.022263166|0.24490213|0.17744118|0.45986068|0.2983483|-0.19551006|-0.4944618|-0.048011974|0.3526046|-0.33148372|0.4229441|0.26445046|-0.14186402|0.4237712|0.32823184|0.28962514|0.24512972|-0.3331228|0.2100992|0.37196395|0.37891543|0.18071908|0.38153195|0.3613657|-0.1733905|0.3197273|-0.5184623|-0.5624714|-0.35910952|-0.37979126|0.0752949|-0.3411064|0.30112413|0.39797053|0.16536686|0.12937675|0.5114212|-0.0609342|-0.4478042|-0.44198173|0.29990932|-0.6119699|0.26399803|0.34894687|0.28321072
36;-0.42266563|-0.27409723|0.07328276|-0.4704859|-0.43688685|-0.1688904|0.28748998|-0.19186278|-0.34198558|0.4264729|0.32560754|0.33136022|-0.3662323|0.25635505|0.32924893|-0.028589174|0.3215639|0.18584308|0.38161922|0.39337653|0.46041295|-0.3433743|-0.37105528|-0.38154435|-0.4522141|0.4307804|-0.44577357|-0.18678394|0.50640434|-0.5461069|0.4272589|0.47427905|0.42309332|-0.37196216|-0.5856665|0.24536507|0.45332378|0.36044374|-0.11494129|0.20515975|-0.017778985|-0.34033233|0.35209408|-0.37194416|-0.3868698|-0.12645431|-0.24226259|-0.41520467|-0.31012434|-0.5283036|0.46770072|-0.28222793|-0.06725575|-0.4096276|-0.4181506|0.110395804|0.23312911|0.107889466|0.49625674|0.25053886|-0.13870625|-0.49621934|0.033082187|0.3262104|-0.3824783|0.41054997|0.1854274|-0.16496968|0.53820384|0.34172022|0.3408565|0.24624898|-0.29696178|0.24157937|0.5578953|0.3593947|0.15707672|0.31811386|0.5679363|-0.06599483|0.3156005|-0.34171426|-0.52124685|-0.3247741|-0.40482166|0.2181895|-0.4447736|0.2808696|0.40833095|0.18467614|0.15947784|0.54187644|-0.06861336|-0.4310167|-0.4635777|0.3027478|-0.4564162|0.27483|0.40490305|0.28429604
37;-0.42357343|-0.26448044|-0.08818649|-0.34828845|-0.41743216|-0.28388032|0.37752423|-0.20065486|-0.44250223|0.43752784|0.38163716|0.29692715|-0.35363722|0.4789325|0.38599378|-0.16800147|0.33352146|0.1601607|0.443124|0.24722585|0.42700323|-0.26541534|-0.16013464|-0.38020477|-0.31285918|0.3559034|-0.39119288|-0.069517925|0.5345682|-0.6500237|0.46682686|0.40122023|0.5749662|-0.31046697|-0.6374409|0.16519576|0.48224378|0.17896053|-0.11738559|0.11192006|0.13789076|-0.26140648|0.30825016|-0.26227838|-0.43076316|-0.10731098|-0.30707806|-0.46721637|-0.19298753|-0.47167683|0.47381502|-0.19955607|0.0027551055|-0.32718998|-0.43242118|0.10341604|0.44653422|0.20815074|0.5093583|0.3202619|-0.14040603|-0.49961787|0.033921987|0.52308166|-0.3741917|0.37084255|0.17488146|-0.25254625|0.57930726|0.20455778|0.25971565|0.1469514|-0.40043372|0.31211358|0.23160043|0.33229953|0.1025026|0.29613748|0.32226968|-0.20044681|0.37066936|-0.46061283|-0.51740235|-0.37431896|-0.38660586|0.1274522|-0.411916|0.21066499|0.44014168|0.2452736|0.114545606|0.458798|0.069596246|-0.40463534|-0.299797|0.44985402|-0.60483056|0.1859344|0.37926784|0.22876392
38;-0.45440975|-0.33554903|-0.06427415|-0.35358757|-0.46038637|-0.34060103|0.19247486|-0.18835546|-0.46528697|0.51608884|0.28738806|0.35540068|-0.48389295|0.22433476|0.41377404|-0.29782015|0.2306448|0.2868423|0.52704966|0.2992189|0.47065875|-0.43445215|-0.14658877|-0.34599274|-0.43804538|0.3841167|-0.62836|-0.15433627|0.47743958|-0.40873942|0.41739926|0.48450983|0.445979|-0.33209828|-0.50244725|0.24387227|0.4747128|0.30432662|-0.14466779|0.34023923|0.007015772|-0.19503026|0.36826813|-0.46586123|-0.34057346|-0.09446416|-0.3559448|-0.48009282|-0.27470142|-0.5736918|0.5813079|-0.26884288|0.06442939|-0.33021277|-0.4634068|0.0109898|0.27826166|0.08903435|0.48675984|0.36960384|-0.039201204|-0.55989444|0.049694993|0.5827151|-0.49212718|0.34135696|0.21832001|-0.21933804|0.47266382|0.4308741|0.4026557|0.14332978|-0.33831495|0.19876415|0.45130435|0.25209117|-0.016141146|0.417839|0.3735196|-0.053378418|0.36622867|-0.4429074|-0.6396872|-0.25304717|-0.38105687|0.19214469|-0.37854114|0.29340887|0.4764365|0.23621982|0.10181852|0.47004816|-0.05709265|-0.45918503|-0.44715437|0.38090125|-0.5218262|0.4454856|0.31998748|0.2219468
39;-0.36981001|-0.24262685|0.013649371|-0.35133988|-0.4982124|-0.27165818|0.22108793|-0.28992707|-0.42601445|0.5517519|0.4492434|0.34244418|-0.5502486|0.43067116|0.37632406|-0.14774452|0.27449268|0.07242433|0.42171723|0.25274143|0.30120623|-0.3339007|-0.26141483|-0.420973|-0.53166676|0.48701188|-0.573069|-0.1755963|0.42124906|-0.40735167|0.4007614|0.4038004|0.44927078|-0.34279177|-0.55699503|0.23049536|0.5163912|0.24731115|-0.2416599|0.16554782|-0.00209938|-0.3771248|0.25965184|-0.4302204|-0.42512167|-0.019054957|-0.26824743|-0.4711935|-0.22030585|-0.41731036|0.5042988|-0.17341477|-0.058324438|-0.36411542|-0.42266348|0.07199429|0.22672898|0.01868032|0.4745895|0.1996029|-0.12922151|-0.49567112|0.06483897|0.3424958|-0.45227653|0.32453838|0.23794125|-0.12480745|0.48645392|0.2819475|0.3507714|0.16131073|-0.3260631|0.17049992|0.48412973|0.29224226|0.14232893|0.32069495|0.460084|-0.015828542|0.30432796|-0.39347422|-0.5922866|-0.23770198|-0.35893157|0.23142786|-0.29800013|0.2930843|0.41658142|0.2042241|0.08161097|0.550871|-0.0037106313|-0.3385926|-0.44822896|0.47850013|-0.5183024|0.30041957|0.41185355|0.10233553
40;-0.48156685|-0.4388446|-0.11591974|-0.40793097|-0.45402682|-0.30040467|0.27176166|-0.35663992|-0.40469676|0.45198947|0.50608385|0.39776638|-0.51981956|0.33814982|0.3908959|-0.12688789|0.41023475|0.22314993|0.38315994|0.2563254|0.4669743|-0.44496706|-0.28183597|-0.2957467|-0.4948276|0.5592479|-0.42809305|-0.14283042|0.42639133|-0.5118534|0.48830408|0.44731438|0.481574|-0.47926784|-0.6116263|0.32978755|0.53551674|0.24784225|-0.27958548|0.16426325|0.08551633|-0.31987828|0.23970413|-0.32668507|-0.43369597|-0.15963098|-0.1980263|-0.58041334|-0.28165025|-0.4663959|0.4841878|-0.31447926|-0.052458085|-0.28084776|-0.45693493|0.1126537|0.3761351|0.15170164|0.56793916|0.33697233|-0.09773408|-0.42465654|-0.016864821|0.29982996|-0.4202011|0.31446934|0.16423324|-0.28665897|0.5008009|0.29260802|0.26505384|0.10234486|-0.40925905|0.28546897|0.48154852|0.26725602|0.24925266|0.33957106|0.3905699|-0.1754258|0.49344704|-0.43226627|-0.48587626|-0.25094035|-0.34377068|0.16823582|-0.5245105|0.3436401|0.4115467|0.25314566|0.018477604|0.6624418|-0.02939857|-0.43746248|-0.5024825|0.3820971|-0.5077664|0.31351972|0.5100759|0.24277242
