item_id;vectors
21;0.36755896|-0.09580061|-0.8717126|-0.08273837|0.66623425|0.13646661|0.010704681|0.62984633|-0.57639927|0.7233213|0.875702|-0.86623955|-0.013320297|-0.6844073|-0.16491547|0.2655102|0.68526304|0.61044157|-0.2975886|-0.5410777|0.3230658|0.29807505|-0.60793704|0.8918507|-0.578857|0.46541965|-0.042996287|-0.7404566|-0.17658076|0.2346971|0.4107536|-0.6004856|0.34824517|0.18367448|-0.75880575|0.112490036|0.19344923|0.51232195|-0.131644|-0.01940611|0.639226|-0.2672417|-0.6328758|-0.6157643|0.0007199645|-0.2048552|0.3326265|0.22156155|-1.5108385|0.011891663|0.43570063|-0.13658515|0.31972194|0.15299428|0.69824225|-0.073159456|-0.3849456|-0.11241358|-0.43709606|-0.4051875|-0.41678256|1.0633249|-0.4170757|-0.846671|-0.90631145|1.0068197|0.5871889|-0.47236228|0.67201036|-0.2725305|-0.80252457|0.49420208|-0.46200645|1.1563238|-0.32415682|0.20162581|0.37748483|0.2527299|0.70468444|0.49894437|-0.49059528|-1.1795233|0.61148274|0.17912716|0.25857028|-0.7107689|-0.21871349|0.10801327|0.12592843|-0.37445626|-0.5356639|-0.931702|0.63013697|-0.23774445|0.6729679|0.24350125|-0.6382288|0.63337094|1.0313699|-0.08012165
22;-0.454972|-0.2752739|0.326464|0.35781214|0.031935453|-0.5087656|-0.388605|0.5853801|-0.35921127|0.591113|-0.06317736|0.25525758|0.83022285|-0.22191173|0.23454641|-0.40389618|0.09775828|0.4756162|0.051551167|0.6223569|-0.1631642|-0.47103852|-0.25777584|0.7568742|-0.9570364|-0.72326916|0.3832153|-0.21532792|0.53239316|-0.12138381|0.23290452|-0.46183908|-0.13172808|-0.56294787|-0.6291089|-0.014712155|0.5534758|0.6150501|0.64679086|-0.0071664453|0.5531069|-0.15082231|-0.5644396|0.16725434|0.24680749|0.16653237|0.47689962|-0.74747336|-0.3437208|-1.2210757|-0.30948365|-0.44990623|-0.7033146|0.27046078|0.62056166|0.9808061|-0.29426262|0.6340506|-0.7673049|-0.31867385|-0.16148543|0.20745935|0.13089608|-0.9429244|-0.3585254|1.2877597|0.099077106|-0.38037908|-0.42302257|0.76907396|0.00331074|0.64838564|-0.15206945|0.55345696|-0.026881918|0.38839382|-0.1511901|0.0024204254|1.1516025|0.2927616|-0.67214644|0.0800761|-0.05605343|-0.6168986|-0.06850994|0.21096162|-1.5937912|0.7093239|-0.06051273|-0.29928967|-1.0297784|-0.09867257|0.016391128|-1.3431265|0.13863671|0.91216135|-0.5694566|0.5200602|0.032494903|-0.43539888
23;0.03396681|0.0013962984|-0.54749626|0.36797518|0.72181237|0.65493006|-0.1373709|0.48529285|-0.42758438|0.5067643|1.2914126|-0.7602917|0.39407313|0.17013592|-0.057822347|-0.25546443|0.16586562|0.88276607|-0.6881894|-0.25399163|-0.36534604|-0.3204045|-0.20378877|0.42028627|-0.3121928|0.3334981|0.24755704|-0.1312153|0.19116445|0.16465876|0.32416707|-0.1268006|-0.030485831|0.627308|-0.77767503|-0.47339892|-0.29757923|0.18933499|-0.3113804|-0.1729648|0.4318719|-0.15723078|-1.164213|-0.92792594|-0.33850223|0.4658249|0.6933273|-0.85042083|-0.030368686|-0.6564775|-0.08944592|-0.23233706|0.41974467|0.25238317|0.9107739|0.69317067|-1.1436379|0.30582333|-0.37207976|-0.120464295|0.02749975|0.5781655|-0.067069635|-0.3339619|-0.02728784|0.199197|-0.47863263|-0.7302288|0.8252155|-0.37792253|-0.46621042|0.63978916|0.016044438|0.46873468|0.2992185|-0.078788415|0.41719684|0.8290045|0.62840426|1.1471567|0.3204846|0.18063292|0.14983356|-0.58063054|0.010204554|-0.15875718|-1.2291524|0.34976476|0.30282435|0.7855695|-0.99932694|-0.5373193|0.14385119|0.1360001|-0.12999809|0.69452184|-0.30830234|0.44275945|0.2663089|-0.34909168
24;0.20361885|-0.6834738|-1.2594141|-0.08951932|0.7950396|0.72850585|-0.3551954|-0.20754945|-1.0308794|0.66114783|0.90483844|-0.23126772|0.91672164|-0.10577759|0.23580594|-0.0877307|0.8759927|0.54781055|-0.20573135|-0.7602029|-0.65408134|-0.34889615|-0.10220203|0.32961568|-0.8790622|0.81435955|0.04953438|0.17002046|0.2015759|-0.6838978|0.65510845|-0.3315032|0.017424606|0.24354413|-0.17383906|-0.52531385|-0.25393993|0.21998575|0.63924897|-0.26327163|0.14154175|0.032857537|-0.9619384|-0.42027718|0.624678|0.1532467|0.3848918|0.34078148|-1.0880607|0.00078874826|0.0060415957|-0.069580875|-0.066255786|0.7514001|0.89441085|0.5826881|-0.35916132|-0.18413284|-0.15511653|-0.9740128|-0.59796476|0.31171763|0.17698066|0.6831973|-0.9178264|1.0306066|-0.45851243|-1.0502951|-0.121480905|-0.087363586|-0.02175948|0.60380757|0.7048515|0.47198734|-0.25226274|0.619767|-0.26529396|0.4530884|0.55577886|0.47266442|-0.317573|-0.7168453|-0.44741333|-0.71540713|0.7193024|-0.6430392|-0.025306284|0.0117999315|0.22497085|0.49094048|-0.57616293|-0.8732313|0.5800417|-1.0989184|0.26788712|0.28154305|-1.2056549|0.6088875|0.41596252|-0.11276306
25;0.91482365|-0.103396684|-0.34142363|0.08447982|0.6121233|-0.102641374|-0.37815267|0.00470984|-0.09053516|0.47521806|0.270874|-0.47996885|0.22566201|0.04818034|-0.23814973|0.34960732|0.26277542|0.36876932|-0.10712542|-0.23698911|-0.59819496|-0.06641036|-0.36196834|0.36092043|-0.61947364|-0.20777582|0.3122078|-0.33005387|0.041374035|-0.75037944|1.2751244|0.13053414|-0.27535203|-0.09885809|-0.58307177|0.23637474|0.48465922|-0.35115895|-0.39944032|-0.008949727|0.040634543|-0.32307816|-1.0170977|0.18069433|0.18329328|0.49322063|0.28782463|-0.037305042|-0.29902607|-0.24036378|-0.09292701|-0.19888327|0.17554039|-0.018023789|0.86334395|0.7284159|-0.9207326|0.22322518|-0.95660007|-0.07849579|-0.42790556|0.88166225|-0.6919075|-0.09497264|-0.5045456|0.43053052|0.105072185|0.022470325|-0.25387087|-0.09140037|-0.3959485|1.1646941|-0.27549952|0.4494846|0.50835323|0.59722555|-0.40696305|0.87668633|0.6045966|0.26584038|-0.33320683|-0.16101411|0.2930584|-0.3239451|0.30192596|-0.01645814|-0.15043375|0.41196686|-0.16620308|0.18323793|-0.20541608|-0.40735778|0.037924707|-0.3573122|0.04067883|1.1445882|-0.60591227|-0.02289942|0.62444425|0.25202906
26;0.04741916|-0.32138282|-0.41077217|-0.23676297|0.4393178|0.77610934|0.558849|0.19963616|-0.39310765|0.2629939|1.0609661|-0.488535|0.34938592|-0.3061412|-0.6098006|0.013925385|-0.032032132|0.5463339|-0.54953605|0.047429353|-0.7492064|-0.050843537|-0.8540514|0.45365167|-1.0223838|0.18696353|-0.00031259656|-0.454372|-0.1988545|-0.13025779|0.9220899|0.28944308|0.05632197|0.2709628|-0.3976155|-0.24293186|0.32292545|0.0397546|0.58223426|-0.22262326|0.03595601|-0.10864409|-1.121792|-0.4685467|-0.33610216|0.26761454|0.82246697|-0.81977665|0.013894051|-0.9455136|-0.07018906|0.078528866|-0.04803981|0.37843496|0.5443957|0.88966036|0.09365374|0.016930126|-0.9033632|-0.67642796|-0.4678709|0.40743467|0.017541185|0.01561752|-0.637943|0.59234166|0.36865163|-0.0935373|-0.20166379|0.052101627|-0.6402905|0.6847863|0.49813616|0.17081453|0.051638275|0.08853552|-0.29255542|0.39597216|0.7882074|0.6716592|-0.13071923|-0.34764296|-0.08878252|-0.37158078|0.2650263|0.05621451|0.23250389|0.27462244|-0.4816785|-0.20983645|-0.115790755|-0.86095357|0.08824173|-0.4587503|0.038462207|0.24669197|-1.2052947|0.26426584|0.6615404|-0.17906317
27;0.41368163|0.4561448|0.38117456|0.2846603|0.40947512|0.025112167|0.13984933|0.017805427|-0.42801976|0.233033|0.8354658|-0.5283928|-0.21590734|-0.63262427|0.053858705|-0.57946783|0.1447281|0.16931897|0.8527067|-0.36936384|-0.69684255|-0.37459624|-0.3190239|1.0097184|-0.99909437|0.41811866|0.3374891|-0.7078408|-0.9025846|0.58550155|0.35494688|-0.39351255|-0.25675964|0.7051867|-0.716089|-0.06308539|-0.12888288|-0.15799198|-0.04157263|-0.39932454|-0.32987678|-0.8679645|-0.8038349|-0.40669793|-0.6815268|0.629418|-0.011669725|-0.51173973|-0.502318|-0.37419653|-0.14933218|-0.6329302|-0.3867955|0.338592|0.5380179|0.501656|-0.16205354|0.33361712|-0.9084474|-0.3704309|-0.13039623|-0.025251806|-0.8371456|0.014291823|-1.3372115|0.63377917|0.10983611|-0.6164749|1.0238842|-0.16317423|0.045839876|-0.65355283|-0.019122064|0.55247974|-0.4083115|-0.7454273|-0.19998953|0.26017967|0.33237207|1.1563841|-0.38164195|-0.5843264|-0.19758835|-0.33267534|0.85204756|-0.515625|-0.33769488|0.19603504|0.6139982|0.57716656|-0.2896387|-0.26714653|0.22239928|-1.0633945|-0.8853241|0.8973436|0.07977641|0.25985286|0.25742215|-0.13007003
28;0.088306785|-0.43661624|-0.12517029|0.33779585|0.75730956|0.17021598|-0.75777686|-0.121367335|0.05800613|0.46362334|-0.5716617|-0.7120607|0.32744017|0.059741497|-0.12396751|0.81927395|0.5352799|0.5204222|-0.16818742|-0.45408094|-0.045394674|-0.47215942|-0.8848564|0.6428395|-0.31995523|0.25108463|0.4485858|-0.6763661|0.16185017|-0.5914458|0.75879693|-0.10807265|0.0961101|-0.3922891|-0.75608945|0.093670055|0.1787839|0.8476496|-0.19316933|0.25462502|0.35994908|0.1797123|-0.7999205|-0.1274877|-0.49137914|0.44611567|0.64008164|-0.42530376|-0.82084763|-0.78686655|0.19375633|0.28894946|0.10110393|1.0447059|-0.008973479|0.52915156|-0.59835804|0.62833905|-0.1012035|0.20672935|0.037957504|0.36797783|0.025385186|-0.31632984|-0.48679802|0.96365|0.53026664|-0.24681075|0.25474286|-0.24793853|0.028582573|-0.09047985|0.11143939|0.1840879|-0.44234866|0.43512934|-0.11989266|0.19218741|0.38610145|1.0768901|-0.24726716|-0.33312494|0.77908486|-0.53243667|-0.026961863|-0.43810079|0.005857587|0.6580699|-0.28129348|-0.07811722|-0.29163226|-0.7160413|0.54931253|-0.0071338415|0.19513027|0.5921355|-0.5764712|0.48772836|0.6670318|7.987022e-06
29;0.29453918|-1.0360367|-0.4352487|0.6369417|0.84383386|0.09232083|0.40010822|-0.009265214|-0.15965483|0.91969216|-0.09858115|-0.63795036|0.09333843|-0.58971757|0.4214903|-0.12137074|0.38299912|0.47099015|0.37371272|-0.5370808|-0.7732991|-0.6458198|0.024480045|0.38173658|-0.6515236|-0.5632041|0.44870394|-0.1527077|-0.14833307|-0.27567527|1.0606581|-0.3403119|0.25075018|-0.41365832|-0.656234|0.6525116|0.26648408|0.28503376|0.2808256|0.36519474|0.71872157|-0.117173366|-1.1466271|0.62698585|-0.043084294|0.3840193|0.6033205|-0.31661803|-0.09382942|-0.731899|0.11952658|0.15375732|-0.5923058|0.88928497|0.59032583|0.67537445|-0.49030882|0.2436172|-0.7407098|-0.19857354|-0.16036855|0.5070931|-0.58928883|-0.6959225|-1.1085948|0.5547533|0.22965562|-0.43468508|-0.28160334|0.7693615|-0.36455742|0.5640389|-0.13485923|0.3375315|-0.48127583|-0.06906539|-0.37630442|0.76822424|0.3752382|0.05956894|-0.5490542|-0.086710334|0.65895903|-0.76675737|0.69642234|-0.3776132|-0.45953047|-0.52633804|-0.062845305|0.067720294|-0.85363674|-0.4335001|0.0025487095|-0.061131746|-0.05229476|0.65915954|-0.39894035|0.2623519|-0.04562211|-0.7009287
30;-0.05891624|0.15727252|-0.50148404|0.50909835|0.6133754|0.005274579|0.36421382|0.45432186|-0.47784016|0.800058|0.8394705|-0.2994011|-0.16695103|-0.3108309|0.60942733|-0.3398094|-0.44566786|0.11019233|-0.026124083|-0.3908192|-0.23615417|0.019939378|-0.32220522|1.1605746|-1.3816411|-0.5781125|0.5772871|-0.66835666|-0.46572948|0.1920284|0.6184645|-0.6071157|-0.0678623|-0.6048733|-0.16397986|-0.07573791|0.38943857|-0.09857476|-0.506096|-0.0351806|-0.25464368|-0.82582337|-0.97140443|0.13908245|-0.32914516|0.65984523|0.16959703|-0.5104492|0.055675983|0.06643784|0.4669178|-0.36642385|-0.18175492|0.19435644|0.5429718|0.644036|-0.70079637|-0.09378313|-0.68898237|-0.24312395|-0.22452536|0.30718482|-0.38328815|-0.30492878|-0.24743101|0.6596279|0.12128891|-0.16326377|0.17196439|0.3349158|-0.79953253|0.5050038|0.46807027|0.52087563|0.14390278|0.025764897|-0.37456203|0.58871055|0.5240413|0.033117354|0.0063257217|0.00065752864|0.4418074|-0.41815868|0.77093875|0.036314875|-1.3227906|0.020981133|-0.14790574|-0.17342332|-0.9759523|-0.11594078|1.1968868|-0.5237096|-0.25465187|0.26901144|-0.19627464|0.23611695|0.5388829|0.5534183
31;-0.06874761|-0.7166039|-0.19029248|0.9089494|0.65686786|0.5274389|-0.27452356|0.5534651|-0.2909801|0.60020363|0.46267092|-0.21112283|-0.04943216|-0.94386435|0.5820335|0.10279408|-0.14561576|1.2101309|-0.25340497|-0.7044445|-0.31468204|0.11697689|-0.2654938|0.13486534|-0.910045|-0.036815055|0.3806793|-0.085444674|-0.41130683|-0.5379964|0.66663027|-0.11510719|-0.09881335|0.09955174|-0.57408005|-0.5730548|0.31302825|0.39914843|-0.21751449|-0.042324275|0.37040097|-0.7990789|-1.197616|-0.31304693|0.35639754|-0.08238402|0.22683552|-0.594447|-0.022919178|-0.5672494|0.48642766|-0.15765437|-0.037630435|0.0965994|0.67421377|0.2899196|0.11204845|-0.015667014|-0.73355085|0.212381|0.30937868|-0.02053395|-0.49805337|-0.6383978|-1.0260559|1.2151992|-0.32123137|-0.5676503|0.56360215|0.24109344|-0.40499797|0.122216284|-0.05577135|0.48624614|-0.44910923|0.1114328|-0.1585766|0.6591326|0.24236548|0.7969614|0.027551696|0.06426638|-0.08827561|-0.47000888|0.27880114|0.21847652|-0.7845664|0.66510934|0.79209167|0.59070134|-0.45588762|-0.041416913|0.40026838|-0.32818648|-0.12884179|0.2911585|-0.5322077|0.81258726|0.060294896|0.005850643
32;-0.54104185|-0.054718345|-0.11403838|0.06455563|0.8495776|0.33690792|-0.6603552|0.22399417|0.23908773|0.6785868|0.4298123|-0.401153|0.50568527|-0.36128235|-0.13648458|0.57526714|-0.20789346|-0.06713495|0.6033378|-0.5059538|0.00250867|0.17786592|-0.50708115|0.99023414|-0.33101487|0.3021125|0.3881473|0.22057933|-0.2505751|0.047750413|0.65688527|-0.20308875|-0.7489112|-0.3284708|-0.3924196|0.95452625|-0.111690015|0.32688975|0.66049314|-0.58732235|0.24038272|0.15945056|-1.2260199|-0.84340894|-0.27411366|0.33852944|0.46504068|0.80298173|-0.827224|-0.74088967|-0.07202396|0.17463939|-0.26743147|0.14167792|0.8505402|0.78144294|-0.6310221|0.050403103|-0.60103256|0.023599014|0.08902179|0.08418098|-0.21377772|-0.44669348|-0.47749442|0.5854644|0.6333194|-0.6472578|-0.67476004|0.26765624|-0.12569866|0.37118766|0.8776258|-0.10859561|0.2983529|0.3529643|0.17810795|0.42399448|0.83314824|0.10266605|0.26594567|-0.9209602|0.39057505|-0.3131593|0.7682633|0.08870236|-0.8394556|0.5363906|-0.50769895|0.4154474|-0.41775024|-0.30296832|0.15593702|-0.19721648|0.21922733|0.88656414|-0.6804375|0.18587917|0.7792498|-0.3042988
33;0.2748037|-0.60986|-0.35976434|0.43760455|0.39969411|-0.064315766|0.02766852|0.32600823|-0.30206585|0.60642904|0.033562183|-0.3902272|0.19150636|-0.5356371|0.04385636|0.14921202|0.009696931|0.34490523|0.21839507|-0.41996473|-0.32014683|0.07244384|-0.4660272|0.719658|-0.71120155|-0.07755604|0.42058808|-0.4899235|-0.29282463|0.1401765|0.45444354|-0.27779576|0.052953936|-0.07924946|-0.35648024|0.032327995|0.51709163|0.29417357|0.018973678|-0.33868107|0.29000556|0.14302978|-0.8784664|-0.22299585|-0.04069437|0.5386441|0.054893702|-0.18570676|-0.18207768|-0.71628666|0.08061229|-0.18959299|-0.40747055|0.63612074|0.6290415|0.24359629|-0.58933944|-0.2612346|-0.75063837|-0.010864913|-0.33496356|0.51754713|0.057046875|-0.1859225|-0.29140195|0.5876629|0.22410111|-0.5577931|0.13914181|0.039523065|-0.3938199|0.49179226|0.32282174|0.1592762|-0.15503338|0.18478295|-0.20809343|0.41146284|0.14094827|0.06916064|0.27217117|0.029664844|0.200872|-0.36360574|0.6257815|0.3049574|-0.7219561|0.3770808|-0.021290816|0.3650961|-0.24795663|-0.34817073|-0.094646424|-0.21627331|0.08211179|0.7541382|-0.07356921|0.23210517|0.16766153|-0.46241724
34;0.19518308|-0.53605294|-0.5484364|0.2041124|0.7201943|0.2964328|0.17307915|0.45634806|-0.37952188|0.3683313|0.2763632|-0.56185746|0.57018876|-0.539257|-0.07776144|0.038680363|0.41751185|0.5660225|-0.12494688|-0.6019398|0.026746422|0.11712071|-0.50944585|0.8602417|-0.24669275|-0.30414516|0.46547225|0.20143569|0.10431683|-0.12074424|0.48085284|-0.42102367|0.25532207|-0.15638658|-0.5307404|0.19457829|0.52835727|0.6512891|0.22183248|-0.08952767|0.17247997|-0.242388|-0.65432465|-0.019963503|-0.6192463|0.38401502|0.77064335|0.219194|-0.11687949|-0.6304989|-0.15028231|0.26073915|-0.12144105|0.6306108|0.42162448|0.58456707|-0.4327316|-0.0042453185|-0.59381574|0.271799|-0.3843733|-0.20248285|-0.46488443|-0.17595102|-0.30353275|0.546265|0.24062139|-0.4004933|0.2835259|0.049819425|-0.22620592|0.4582106|0.14914833|-0.2187739|-0.32005176|0.64172155|-0.01597257|0.24394459|0.4154874|0.4040165|-0.3691084|0.07602024|0.43114883|-0.7926578|0.656145|-0.024556007|-0.8406376|0.4770885|-0.23340377|0.005823344|-0.58169216|-0.14375156|0.2753503|-0.029774308|0.0012878776|0.09882796|-0.2947291|0.2533742|0.23361425|-0.2978394
35;0.40136892|-0.4217058|-0.7814497|0.58907616|0.42293224|0.21433528|0.08110107|0.2931251|-0.004856974|0.7067417|-0.09653224|-0.24953395|0.06884681|-0.24542296|-0.45941877|0.29007348|0.17222957|0.34531704|-0.18079488|-0.14843585|-0.57601964|-0.1713739|-0.12346394|0.5371552|-0.22006625|-0.24858972|0.6659367|-0.21932955|-0.10526333|0.08777431|0.5592401|-0.22770484|-0.0548961|-0.25946105|-0.45144472|0.15059218|0.6087337|0.2474479|0.4944732|-0.38578397|0.3829109|-0.2691319|-0.63841975|-0.33664197|-0.2387976|0.33020356|0.30698237|0.21157557|0.08152276|-0.34102|-0.14165695|0.30095184|-0.05768607|0.37092358|0.75348544|0.31255925|-0.3032536|0.033436142|-0.6332987|0.20803648|0.12140162|0.05013272|0.064410284|-0.1039156|-0.59340453|0.4365561|0.43803|-0.6266668|0.15351802|0.10520456|-0.608478|0.26070654|0.21528132|0.41356727|-0.02411288|0.2401733|-0.13499321|0.48607492|0.422149|0.47169632|-0.38598454|-0.10380931|0.4136564|-0.48708373|0.060739636|-0.16568361|-0.81312203|-0.027411193|-0.06598751|0.23184755|-0.48536146|-0.61395514|0.12923633|-0.19469096|0.21560526|0.6145053|-0.07720557|0.4227577|0.16971791|-0.16531801
36;0.18410724|-0.24616258|-0.47063154|0.56274015|0.4050045|0.10168067|0.05741995|0.338358|0.040388383|0.42931178|0.20658606|-0.34557578|0.44746882|-0.40034255|0.029840827|-0.06216295|0.3338184|0.32761902|0.10093182|-0.5000667|-0.31585047|-0.2976644|-0.4110512|0.6317203|-0.15974504|-0.02273009|0.58794665|-0.31159234|0.092849255|-0.20922455|0.68508565|-0.29435346|-0.37277728|-0.32401448|-0.58567923|0.21180506|0.42518365|0.37316355|0.32374316|-0.26641998|0.5186584|-0.12105567|-0.67741567|-0.2397716|-0.38354728|0.38135636|0.34369773|-0.18714574|-0.05962026|-0.45473054|-0.12665735|0.051590208|-0.24611089|0.5495634|0.5395778|0.54898775|-0.36769158|0.12055752|-0.60893804|0.24748835|-0.18340579|0.2289467|-0.32958236|-0.19877663|-0.7050474|0.7868046|0.35567057|-0.15101358|0.16257942|0.13132915|-0.3023776|0.34035087|0.21710838|0.5175216|-0.21247648|0.057771616|-0.1238868|0.32771403|0.4716247|0.48973107|-0.21867883|-0.14862153|0.2537487|-0.4829859|0.076868445|-0.065461904|-0.6574182|0.5360813|0.0935822|0.2241647|-0.5276815|-0.4918012|0.1567324|-0.4439555|0.13752174|0.41331714|-0.09299317|0.4082781|0.3048974|-0.54134035
37;0.12570071|0.11486143|-0.21957088|0.4002595|0.3066238|0.1198025|-0.22111894|-0.21481758|-0.49791425|0.07260242|0.14993235|-0.8203369|0.18666436|-0.99064404|0.12685023|0.4432191|-0.2570601|0.34963888|0.28696287|0.31187972|0.2710245|-0.41944247|0.14358336|0.80287635|-0.80454856|-0.20170888|0.5466114|-0.5767771|0.2683581|0.19093537|1.1087773|0.16516343|-0.057537496|-0.96142066|0.1442433|-0.087396875|-0.06600112|0.39228237|0.1839059|0.08916271|0.07042456|-0.518279|-1.1740859|0.051298663|-0.24767956|0.5334866|0.78648865|-0.23708925|0.0417687|-0.17635307|-0.21561085|-0.19152457|-0.10418306|0.44332838|0.52213573|0.74830157|-0.6626593|0.12499241|0.22750282|-0.030355483|-0.1260415|0.41065282|-0.64720464|0.45550346|-0.5237186|0.83743966|0.05764143|-0.2521271|-0.29616666|0.57684946|-0.34999993|0.14950424|0.36949837|1.038358|-0.28748977|0.07840298|-0.541556|-0.24957821|0.38003364|0.12633255|-0.14312758|-0.38615823|0.29595348|-1.0775416|0.43885908|0.13729498|0.39561206|0.6662823|0.039547388|0.27560398|0.19578114|-0.5436214|-0.7490011|-0.42733923|-0.21843195|0.63793683|-0.41118735|0.4867385|0.39424765|-0.2192998
38;-0.09628385|-0.86707205|-0.56451225|0.648046|1.2534493|0.82169807|0.5939609|0.43337202|-0.19723332|0.19283953|0.1922131|-0.22226726|-0.56161153|-1.026303|0.15714881|0.09202742|0.32401484|0.6382462|0.52269787|-0.58500564|-0.24755697|-0.4185874|-0.16809684|1.2971225|-0.704764|-0.055809952|0.62310296|0.14118609|0.4105536|-0.19271643|0.911398|-0.078523695|0.242625|-0.074507326|-0.26547363|0.23892896|0.219919|0.5521175|0.47615987|0.10695833|0.55900365|-0.22830203|-1.0673364|0.23641919|-0.37242368|0.6445309|0.076045915|-0.5077151|-0.006340146|-0.009968042|-0.037263606|0.207225|0.10383822|0.60033256|0.6331463|0.2766897|-0.51934177|-0.52243|0.116128266|-0.4864779|-0.20983073|0.6461481|-0.46158567|-0.6617096|-0.9094007|1.1050593|0.04592201|-0.9325781|0.46049547|0.6281347|-0.49899638|0.9704253|0.55012727|0.2338541|-0.75526285|0.08207633|0.45199558|-0.37976846|-0.11422351|0.42845115|0.1548742|-0.23659205|0.3534788|-0.39163843|0.54756945|-0.009342337|-0.5183815|1.0768069|0.32567975|0.5271249|-0.3892864|-0.4216536|-0.397564|-0.4201731|0.4462997|0.3239313|-0.08034861|0.38101447|0.3237672|-0.0014528036
39;0.06011215|-0.90009314|0.16114122|0.34821457|0.20501432|-0.19823924|0.3364389|-0.037309736|-0.160341|0.5267305|-0.21821626|0.039995134|-0.34349567|-1.2088374|0.04409851|-0.13434047|0.337496|0.9219346|-0.12718035|-0.69219565|0.04932919|-0.77008617|-0.7065027|1.1869025|-0.7220381|-0.052934032|0.41045123|0.17588317|-0.09089325|-0.06626162|0.38641158|-0.6571119|0.13879597|-0.25254184|-0.60122204|0.48523486|0.30421382|0.63926446|0.42826045|-0.5647092|-0.23925029|-0.13701591|-0.78308904|-0.13031404|-0.46433437|0.89484763|-0.17295116|-0.42068496|-0.9375646|-0.57233375|-0.55755967|0.04849888|-0.2963158|0.40537986|0.29495797|0.7139424|-0.48572338|0.08811965|-1.0147514|-0.45643446|-0.49283993|0.30817193|0.05170618|-0.116014086|-0.98646545|0.9204856|0.73656315|-0.97327745|0.11747374|-0.024249703|-0.9529056|0.24361135|0.55645597|0.39949316|-0.38687515|-0.3901763|-0.6918447|0.34346914|0.7473731|0.8814899|-0.23716834|-0.18830481|0.15266927|-0.38766044|0.031114012|0.73860043|-0.4805556|0.59154695|-0.2445409|0.34156835|-0.22938022|-1.0737343|0.13943164|-0.2882933|0.4511332|0.9228924|-0.5145792|0.9039203|0.07251434|0.24207675
40;0.33540642|-0.4413047|-0.2477141|0.4940955|0.9403135|-0.082288235|0.28188843|0.7058424|0.020322487|0.8623496|0.06607099|-0.11855954|0.17568557|-0.45708358|0.23031786|-0.37759274|-0.30820644|0.5594248|0.55289537|-0.3031531|-0.72116303|-0.10174907|-0.3577354|1.0143453|-0.53566563|0.054784127|0.38184437|0.39115843|0.022462232|0.077065736|0.78139687|-0.34009406|0.14350605|-0.183609|-0.4409216|-0.18030183|0.56948483|0.118640244|0.25330645|-0.46164468|-0.18105276|0.3426393|-1.2561685|-0.07850918|-0.3160335|0.7854511|0.17449129|-0.47097903|-0.75702643|-0.62561595|-0.015549491|0.09255068|-0.14735825|0.85471886|-0.008074641|0.90273756|-0.4805203|-0.18805885|-0.3560623|-0.25295192|-0.00076523423|0.3288209|-0.4209293|0.17101622|-0.5657024|0.6453658|0.029795632|-0.89680314|0.046913516|0.29296613|-0.1933145|0.35012466|0.3664446|0.12969331|0.07370412|0.07940635|-0.0737856|0.31679523|-0.11639312|0.120068416|-0.0145306885|-0.7559795|-0.12439713|-0.6211524|0.51883495|0.05140703|-0.3241505|0.17439574|0.08963991|0.90035737|-0.35324198|-0.3733794|0.012402445|-0.1602431|0.14926699|0.38880944|-0.6717695|0.3079126|1.0203202|-0.35253647
